ID,Activity,Category,Created At,Data Revision,Metadata,Productivity,Refer Date,Seconds,Source Group,Source Name,Source Type,Technical ID,Time End,Time Offset,Time Start,Updated At
32394085,Google Chrome,Browsers,2019-08-03T03:48:37.757+03:00,1,{},0,03-08-19,35,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Browsers,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.757+03:00
32394079,lp.phraseapp.com,General Software Development,2019-08-03T03:48:37.706+03:00,1,{},2,03-08-19,38,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-General Software Development,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.706+03:00
32394075,asana.com,General Reference & Learning,2019-08-03T03:48:37.651+03:00,1,{},1,03-08-19,42,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-General Reference & Learning,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.651+03:00
32394071,Windows Explorer,General Utilities,2019-08-03T03:48:37.618+03:00,1,{},1,03-08-19,45,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-General Utilities,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.618+03:00
32394066,help.phraseapp.com,General Software Development,2019-08-03T03:48:37.574+03:00,1,{},2,03-08-19,48,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-General Software Development,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.574+03:00
32394063,business.facebook.com,Marketing,2019-08-03T03:48:37.542+03:00,1,{},2,03-08-19,55,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Marketing,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.542+03:00
32394059,коммуникац,Uncategorized,2019-08-03T03:48:37.508+03:00,1,{},0,03-08-19,64,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Uncategorized,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.508+03:00
32394057,google.com,Search,2019-08-03T03:48:37.462+03:00,1,{},0,03-08-19,96,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Search,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.462+03:00
32394051,NotePad++,Editing & IDEs,2019-08-03T03:48:37.412+03:00,1,{},2,03-08-19,151,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Editing & IDEs,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.412+03:00
32394048,facebook.com,General Social Networking,2019-08-03T03:48:37.381+03:00,1,{},0,03-08-19,169,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-General Social Networking,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.381+03:00
32394044,telegram,Instant Message,2019-08-03T03:48:37.342+03:00,1,{},0,03-08-19,184,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Instant Message,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.342+03:00
32394040,app.asana.com,Project Management,2019-08-03T03:48:37.297+03:00,1,{},2,03-08-19,410,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Project Management,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.297+03:00
32394037,Slack,Instant Message,2019-08-03T03:48:37.263+03:00,1,{},0,03-08-19,2030,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Instant Message,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.263+03:00
32394033,system idle process,Other,2019-08-03T03:48:37.218+03:00,1,{},0,03-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-Other,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:37.218+03:00
32394029,figma.com,General Design & Composition,2019-08-03T03:48:37.178+03:00,1,{},2,03-08-19,3,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-General Design & Composition,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:37.178+03:00
32394025,Google Chrome,Browsers,2019-08-03T03:48:37.144+03:00,1,{},0,03-08-19,4,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-Browsers,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:37.144+03:00
32394021,google.com,Search,2019-08-03T03:48:37.099+03:00,1,{},0,03-08-19,5,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-Search,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:37.099+03:00
32394016,app.asana.com,Project Management,2019-08-03T03:48:37.049+03:00,1,{},2,03-08-19,8,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-Project Management,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:37.049+03:00
32394012,Windows Explorer,General Utilities,2019-08-03T03:48:37.003+03:00,1,{},1,03-08-19,14,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-General Utilities,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:37.003+03:00
32394008,paperpaper.ru,General News & Opinion,2019-08-03T03:48:36.960+03:00,1,{},-2,03-08-19,21,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-General News & Opinion,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:36.960+03:00
32394004,metabase.welltory.com,Health & Medicine,2019-08-03T03:48:36.915+03:00,1,{},1,03-08-19,46,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-Health & Medicine,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:36.915+03:00
32394001,Google Spreadsheets,General Business,2019-08-03T03:48:36.869+03:00,1,{},2,03-08-19,99,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-General Business,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:36.869+03:00
32393996,business.facebook.com,Marketing,2019-08-03T03:48:36.825+03:00,1,{},2,03-08-19,129,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-Marketing,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:36.825+03:00
32393992,telegram,Instant Message,2019-08-03T03:48:36.753+03:00,1,{},0,03-08-19,178,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-Instant Message,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:36.753+03:00
32393988,NotePad++,Editing & IDEs,2019-08-03T03:48:36.719+03:00,1,{},2,03-08-19,197,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-Editing & IDEs,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:36.719+03:00
32393983,facebook.com,General Social Networking,2019-08-03T03:48:36.675+03:00,1,{},0,03-08-19,278,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-General Social Networking,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:36.676+03:00
32393981,shutterstock.com,Presentation,2019-08-03T03:48:36.632+03:00,1,{},2,03-08-19,403,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-Presentation,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:36.632+03:00
32393976,Slack,Instant Message,2019-08-03T03:48:36.593+03:00,1,{},0,03-08-19,2187,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T11:00:00-Instant Message,2019-08-02T14:00:00.000+03:00,0,2019-08-02T14:00:00.000+03:00,2019-08-03T03:48:36.593+03:00
32393971,platform.ifttt.com,Internet Utilities,2019-08-03T03:48:36.537+03:00,1,{},1,03-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T10:00:00-Internet Utilities,2019-08-02T13:00:00.000+03:00,0,2019-08-02T13:00:00.000+03:00,2019-08-03T03:48:36.537+03:00
32393967,system idle process,Other,2019-08-03T03:48:36.473+03:00,1,{},0,03-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T10:00:00-Other,2019-08-02T13:00:00.000+03:00,0,2019-08-02T13:00:00.000+03:00,2019-08-03T03:48:36.473+03:00
32393964,google.com/calendar,Calendars,2019-08-03T03:48:36.395+03:00,1,{},0,03-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T10:00:00-Calendars,2019-08-02T13:00:00.000+03:00,0,2019-08-02T13:00:00.000+03:00,2019-08-03T03:48:36.395+03:00
32393960,asana.com,General Reference & Learning,2019-08-03T03:48:36.353+03:00,1,{},1,03-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T10:00:00-General Reference & Learning,2019-08-02T13:00:00.000+03:00,0,2019-08-02T13:00:00.000+03:00,2019-08-03T03:48:36.353+03:00
32393956,miro - formerly realtimeboard,Uncategorized,2019-08-03T03:48:36.312+03:00,1,{},0,03-08-19,5,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T10:00:00-Uncategorized,2019-08-02T13:00:00.000+03:00,0,2019-08-02T13:00:00.000+03:00,2019-08-03T03:48:36.312+03:00
